name,reg,year,month,nl_count_0,nl_count_4,nl_min_0,nl_min_4,nl_max_0,nl_max_4,nl_mean_0,nl_mean_4,nl_sum_0,nl_sum_4,nl_nodata_0,nl_nodata_4,nl_median_0,nl_median_4,nl_std_0,nl_std_4,tw_count,tw_n_settlements,Labor_index,Unemployment_index,Investment_index,Loan_index,Economy_index,Interest_rate_index,Inflation_index,Bankruptcy_index,Export_index,Mortgage_loan_index,Baggage_index,Holiday_index,BMW_index,Mercedes_index,McDonalds_index,Calvin_Klein_index,Gucci_index,Emigration_index,Washing_machine_index,Fridge_index,Sony_index,apple_index,Fitness_index,Recruitment_index,Travel_index,Savings_index,Computer_security_index,Unemployment_benefits_index,Fashion_index,MBA_degree_index,area_sq_km
Kyivska City,UA_30,2019,9,6093,6093,0,0,1219,1349,117.72854,122.84835,717320,748515,0,0,68,71,126.51141,126.99583,4163,1,38,26,40,100,40,21,33,27,43,41,91,17,100,71,68,59,37,27,71,56,96,100,82,28,67,41,19,13,61,32,834.25281
Luhanska,UA_09,2019,9,188862,188862,0,0,1425,633,1.8422182,1.2309411,347925,232478,0,0,0,0,10.091438,7.8165722,41,60,26,4,12,88,12,39,4,11,5,3,5,37,100,30,10,70,36,1,80,55,34,92,50,10,12,6,6,10,28,0,26687.729
Lvivska,UA_46,2019,9,156720,156720,0,0,24585,24405,9.7894907,12.408761,1534209,1944701,0,0,5,12,129.64832,138.98872,1465,14,32,16,11,100,30,22,11,15,21,11,61,26,100,96,78,42,43,13,71,61,82,100,77,5,33,10,11,9,51,20,21823.723
Mykolaivska,UA_48,2019,9,164451,164451,0,0,734,714,1.9981393,2.171802,328596,357155,488,488,0,0,14.054141,13.178741,199,15,46,3,29,100,41,17,40,5,15,39,59,31,100,74,45,37,30,32,70,56,29,96,69,33,82,6,0,0,70,12,24015.756
Odeska,UA_51,2019,9,222711,222711,0,0,1363,1374,3.5388238,3.4159067,788135,760760,3369,3369,0,0,23.964214,22.879215,1531,44,38,13,21,100,29,100,13,13,18,17,54,28,100,67,46,56,34,8,74,55,68,89,76,31,50,32,7,9,61,16,33347.504
Poltavska,UA_53,2019,9,206355,206355,0,0,1680,1638,4.284059,3.8523514,884037,794952,3,3,0,0,17.469576,16.828346,125,52,32,23,16,100,23,8,12,4,8,5,51,38,100,45,39,30,44,2,53,43,24,100,70,5,33,11,5,37,54,7,28722.865
Rivnenska,UA_56,2019,9,148044,148044,0,0,278,287,2.2694538,2.1761436,335979,322165,1,1,0,0,8.7715998,8.9898005,76,20,49,10,17,78,34,14,9,4,19,34,41,40,100,78,16,42,36,0,53,54,47,75,72,12,74,29,10,8,49,12,20053.172
Sevastopilska,UA_40,2019,9,369,369,43,46,835,808,279.38483,278.80759,103093,102880,0,0,262,260,137.80408,138.73407,140,1,16,2,26,29,24,30,0,8,14,6,3,18,100,21,18,9,21,3,17,26,14,35,23,25,42,18,3,5,24,14,57.44772
Sumska,UA_59,2019,9,176269,176269,0,0,1408,1341,1.4191775,1.46454,250157,258153,0,0,0,0,12.484035,12.707463,49,38,18,4,3,52,12,5,4,1,8,4,17,40,100,52,28,13,38,2,25,43,56,100,54,24,39,3,1,10,31,3,23842.014
Ternopilska,UA_61,2019,9,98691,98691,0,0,406,355,6.668673,7.4885654,658138,739054,0,0,5,6,10.901027,10.430676,413,18,34,3,7,100,33,4,11,2,11,22,13,28,76,27,20,20,29,1,53,46,24,100,82,3,28,1,2,0,35,8,13833.407
Vinnytska,UA_05,2019,9,187220,187220,0,0,740,364,5.1915236,6.6904178,971957,1252580,0,0,5,0,11.839818,11.851678,66,38,20,2,4,36,18,0,2,4,11,18,8,30,100,34,53,38,17,3,52,23,48,100,34,3,21,23,3,24,30,29,26490.973
Volynska,UA_07,2019,9,149217,149217,0,0,310,321,2.8138752,3.0333407,419878,452626,0,0,0,0,8.7843485,9.069272,39,14,29,4,9,54,22,0,10,4,15,11,16,37,100,74,3,25,21,7,33,50,32,70,43,13,31,6,1,2,29,22,20149.451
Zakarpatska,UA_21,2019,9,89268,89268,0,0,490,438,4.6688848,5.9769011,416782,533546,0,0,0,0,12.662718,11.946811,50,31,29,2,4,100,7,0,3,2,24,1,36,21,100,35,27,24,20,16,19,72,63,59,67,10,17,25,7,0,20,21,12758.455
Zaporizka,UA_23,2019,9,184495,184495,0,0,852,496,2.1516247,2.0130789,396964,371403,1611,1611,0,0,15.581583,13.481172,187,48,31,7,9,100,21,23,18,8,13,10,50,26,100,70,35,56,34,3,77,24,52,100,75,5,42,9,1,6,75,18,27180.066
Zhytomyrska,UA_18,2019,9,218410,218410,0,0,1157,5919,2.6583536,3.0714116,580611,670827,0,0,0,0,10.389401,17.33769,128,23,15,2,2,50,17,45,11,2,6,54,53,36,100,21,8,3,6,19,42,52,24,37,16,2,20,11,2,0,22,0,29838.738
Cherkaska,UA_71,2019,10,149025,149025,0,0,17474,20020,4.0559502,2.4356785,604438,362977,3,3,0,0,106.45951,116.79669,116,57,25,10,2,33,26,26,10,4,8,7,35,26,29,44,57,6,39,8,88,39,24,45,79,16,36,2,1,5,42,8,20939.982
Chernihivska,UA_74,2019,10,237061,237061,0,0,529,541,.45637199,.40496328,108188,96001,0,0,0,0,4.6884828,4.7443733,123,45,26,4,8,25,19,6,10,8,6,0,9,28,30,47,34,5,32,27,61,39,15,47,63,16,64,0,2,0,39,1,31895.225
Chernivetska,UA_77,2019,10,56483,56483,0,0,462,414,4.083848,2.3864527,230668,134794,0,0,0,0,14.242862,12.190676,68,11,22,7,5,26,10,4,10,2,5,11,10,22,32,57,6,12,25,9,75,25,7,38,28,4,46,7,2,0,19,4,8094.667
Dnipropetrovska,UA_12,2019,10,222774,222774,0,0,19580,18957,6.4368014,5.9294577,1433952,1320929,8,8,0,0,92.579971,108.08961,696,96,38,20,10,22,21,19,18,12,18,10,41,29,22,73,43,55,36,11,83,41,24,40,78,17,31,15,5,21,59,18,31910.455
Donetska,UA_14,2019,10,184064,184064,0,0,17070,11433,5.0485592,4.2180381,929258,776389,11,11,0,0,67.278481,43.387074,315,49,38,10,22,19,24,30,11,7,23,17,45,29,19,85,37,22,28,11,86,41,23,34,79,13,53,4,5,10,80,7,26499.604
Ivano-Frankivska,UA_26,2019,10,98050,98050,0,0,1395,848,3.4457929,1.757338,337860,172307,0,0,0,0,14.447336,11.712825,80,87,28,12,8,14,28,0,6,5,6,2,49,21,38,79,6,26,23,13,53,37,12,37,60,14,30,20,1,0,40,28,13933.037
Kharkivska,UA_63,2019,10,225278,225278,0,0,1474,1256,2.8693526,2.3160229,646402,521749,2,2,0,0,17.140181,17.188942,738,37,34,13,15,23,23,31,14,17,26,24,60,27,23,33,66,50,30,11,82,49,32,51,83,13,42,21,5,15,69,20,31434.879
Khersonska,UA_65,2019,10,175167,175167,0,0,422,353,1.0650237,1.1136001,186557,195066,5354,5354,0,0,9.4573822,8.6047096,125,40,13,10,15,14,25,7,9,2,11,6,24,24,27,97,30,14,25,0,95,32,22,41,41,4,31,3,1,21,36,0,26656.969
Khmelnytska,UA_68,2019,10,147521,147521,0,0,349,348,3.3610468,1.192881,495825,175975,2,2,0,0,9.8590555,8.6069098,113,19,4,16,1,2,7,38,33,37,2,0,6,25,12,14,5,1,29,11,63,6,31,6,71,22,18,0,5,0,26,62,20627.613
Kirovohradska,UA_35,2019,10,172167,172167,0,0,296,272,2.0260677,1.1167006,348822,192259,4,4,0,0,8.2018032,7.1153193,52,50,19,7,4,19,16,3,4,2,9,7,58,26,33,26,36,4,14,7,66,30,11,26,37,17,33,3,3,7,26,0,24577.918
Krym,UA_43,2019,10,168521,168521,0,0,8319,9034,4.1064496,4.2216282,692023,711433,348,348,0,0,37.169895,38.64893,257,14,30,7,8,45,22,20,3,13,9,11,47,44,36,55,20,46,26,3,78,32,8,47,80,9,33,13,2,2,45,4,25558.451
Kyivska,UA_32,2019,10,204410,204410,0,0,28484,30000,6.4410987,6.4688811,1316625,1322304,1,1,0,0,172.0271,206.01033,232,110,19,7,11,31,15,11,5,6,12,13,45,22,33,60,48,20,20,5,68,32,17,47,43,5,45,5,5,3,54,5,28131.504
Kyivska City,UA_30,2019,10,6093,6093,0,0,1009,1234,111.97308,113.634,682252,692372,0,0,57,52,125.13213,131.11308,4871,1,36,25,49,24,42,23,33,35,42,29,70,15,24,66,67,59,33,29,80,51,44,47,81,35,64,29,21,15,57,35,834.25281
Luhanska,UA_09,2019,10,188862,188862,0,0,1282,2554,1.8964906,1.1219198,358175,211888,0,0,0,0,10.3387,10.313983,91,60,32,8,11,14,18,16,5,5,7,6,9,24,16,33,12,50,38,2,100,41,15,27,68,8,13,4,6,44,28,6,26687.729
Lvivska,UA_46,2019,10,156720,156720,0,0,25078,26233,6.7993174,5.0256701,1065589,787623,0,0,0,0,160.41707,168.21304,1561,14,31,22,12,23,43,18,12,19,20,24,45,21,27,91,74,60,48,25,86,45,27,50,75,5,29,6,8,11,52,10,21823.723
Mykolaivska,UA_48,2019,10,164412,164412,0,0,648,684,1.8553451,1.8123312,305041,297969,527,527,0,0,13.160322,12.518078,226,15,40,15,26,23,38,40,37,16,28,45,42,28,31,89,31,37,21,6,65,33,17,39,53,18,73,23,4,15,88,11,24015.756
Odeska,UA_51,2019,10,222683,222683,0,0,1344,1288,3.2940369,3.2373867,733526,720911,3397,3397,0,0,23.962557,22.861534,1200,44,40,22,23,22,28,60,17,26,20,47,34,28,31,67,56,39,39,12,86,51,41,40,85,14,41,33,11,11,57,26,33347.504
Poltavska,UA_53,2019,10,206357,206357,0,0,3019,1831,3.9945095,2.3720834,824295,489496,1,1,0,0,21.208633,19.427391,133,52,37,21,11,24,21,4,15,9,8,23,58,26,26,55,45,44,31,9,58,43,13,43,69,17,30,32,1,27,61,9,28722.865
Rivnenska,UA_56,2019,10,148045,148045,0,0,276,294,1.1520281,.82811981,170552,122599,0,0,0,0,7.6732574,7.4069905,51,20,43,13,13,28,42,13,13,10,11,11,17,25,40,89,19,32,16,19,75,52,26,36,70,17,80,18,6,7,59,4,20053.172
Sevastopilska,UA_40,2019,10,369,369,24,17,883,1124,286.52844,292.66125,105729,107992,0,0,264,262,144.99898,160.03542,183,1,25,5,17,20,29,50,3,8,12,11,2,27,30,24,8,9,16,3,19,29,10,18,30,9,53,36,3,0,23,14,57.44772
Sumska,UA_59,2019,10,176269,176269,0,0,1114,1157,.89930165,1.0122881,158519,178435,0,0,0,0,10.834805,11.630778,57,38,19,6,3,11,12,4,12,3,9,2,5,30,19,57,23,11,23,7,23,27,15,24,58,29,36,4,4,5,34,6,23842.014
Ternopilska,UA_61,2019,10,98691,98691,0,0,471,460,3.5089421,1.0408447,346301,102722,0,0,0,0,8.79879,7.5730634,767,18,33,4,10,21,33,4,8,9,24,40,22,19,24,32,21,22,30,1,46,28,8,61,73,6,30,2,2,12,31,0,13833.407
Vinnytska,UA_05,2019,10,187220,187220,0,0,459,378,3.6643414,1.3850497,686038,259309,0,0,0,0,10.454655,9.3536739,88,38,28,3,7,8,19,16,4,4,13,7,7,25,38,35,60,53,30,3,66,20,29,47,53,3,22,50,2,22,40,27,26490.973
Volynska,UA_07,2019,10,149217,149217,0,0,261,282,1.0382932,.65630591,154931,97932,0,0,0,0,7.1007032,6.7592931,56,14,28,8,7,17,21,2,13,9,12,11,5,27,44,78,8,33,11,4,45,43,9,28,65,5,36,6,2,6,27,32,20149.451
Zakarpatska,UA_21,2019,10,89268,89268,0,0,498,450,3.04603,2.0635278,271913,184207,0,0,0,0,11.041409,10.28863,65,31,28,2,3,16,6,0,4,1,23,2,17,18,35,48,74,56,30,39,19,75,41,24,76,47,13,12,3,5,17,20,12758.455
Zaporizka,UA_23,2019,10,184547,184547,0,0,698,7575,2.051342,2.1820133,378569,402684,1559,1559,0,0,15.001074,33.731121,198,48,30,11,13,25,23,15,12,10,9,8,41,26,25,63,38,26,27,7,87,21,27,42,82,2,36,11,3,4,65,7,27180.066
Zhytomyrska,UA_18,2019,10,218410,218410,0,0,14182,14176,1.7249988,1.1111305,376757,242682,0,0,0,0,47.864403,47.826229,81,23,16,5,3,12,14,25,4,2,6,25,37,27,36,18,11,3,4,13,47,47,11,17,18,1,18,7,3,14,26,0,29838.738
Cherkaska,UA_71,2019,11,148621,148621,0,0,19150,30000,5.4666634,5.2569084,812461,781287,407,407,0,0,160.36977,205.78831,68,57,19,7,9,28,28,19,9,10,10,33,14,29,28,49,91,12,33,12,100,56,19,32,77,13,34,2,4,0,39,5,20939.982
Chernihivska,UA_74,2019,11,237056,237056,0,0,851,412,.31388786,.54732215,74409,129746,5,5,0,0,4.8373799,4.6449475,104,45,26,3,7,26,28,8,15,4,10,0,20,31,35,63,28,19,15,13,58,39,10,36,66,23,47,9,0,1,41,1,31895.225
Chernivetska,UA_77,2019,11,56481,56481,0,0,408,298,5.6840882,3.8094049,321043,215159,2,2,5,0,14.541324,12.133857,39,11,30,5,8,19,10,2,5,8,6,8,7,17,28,88,18,9,24,3,95,34,10,23,27,6,37,21,2,0,22,4,8094.667
Dnipropetrovska,UA_12,2019,11,222764,222764,0,0,11816,11920,5.9780397,5.6072478,1331692,1249093,18,18,0,0,66.491371,59.609444,863,96,39,13,11,27,22,18,14,12,16,16,29,24,20,76,42,59,35,11,83,43,25,41,79,17,33,11,8,15,63,20,31910.455
Donetska,UA_14,2019,11,184065,184065,0,0,2868,6025,4.7561078,4.642746,875433,854567,10,10,0,0,26.22295,26.820774,401,49,39,19,18,22,21,39,18,10,16,27,52,29,16,76,33,44,28,5,88,42,30,32,83,18,62,12,5,15,75,4,26499.604
Ivano-Frankivska,UA_26,2019,11,98043,98043,0,0,1365,687,4.7203064,2.9324889,462793,287510,7,7,5,0,14.159644,12.175531,70,87,24,9,12,20,27,10,4,9,13,6,28,20,32,82,7,29,32,13,49,48,7,37,48,7,24,13,3,0,35,36,13933.037
Kharkivska,UA_63,2019,11,225277,225277,0,0,2978,2856,3.2255757,2.7753344,726648,625219,3,3,0,0,22.191647,19.018663,533,37,36,17,13,21,27,48,16,18,25,39,65,25,24,33,64,83,30,10,95,47,30,58,70,9,40,16,7,30,69,7,31434.879
Khersonska,UA_65,2019,11,174887,174887,0,0,463,317,1.0743966,2.5898151,187898,452925,5634,5634,0,0,9.5211678,8.5082207,74,40,14,9,17,18,27,7,8,6,8,4,31,22,25,94,48,16,19,5,96,37,28,40,31,18,38,5,4,25,25,0,26656.969
Khmelnytska,UA_68,2019,11,147485,147485,0,0,386,350,5.629108,2.2504458,830209,331907,38,38,5,0,10.700718,9.3328028,74,19,4,41,2,2,7,0,17,31,1,19,67,25,11,11,6,2,28,15,91,7,31,7,84,14,11,9,7,0,29,0,20627.613
Kirovohradska,UA_35,2019,11,172171,172171,0,0,620,459,2.2026823,1.3462778,379238,231790,0,0,0,0,8.6066923,6.7301035,35,50,19,14,6,13,18,3,4,2,15,2,38,23,26,27,39,12,12,6,77,33,12,30,31,33,22,0,0,0,21,8,24577.918
Krym,UA_43,2019,11,168470,168470,0,0,9336,8576,4.5181456,5.5779963,761172,939725,399,399,0,0,41.688652,38.544685,298,14,37,14,10,34,26,20,5,15,13,13,66,55,30,69,26,67,23,7,78,28,8,44,76,13,31,3,4,2,51,11,25558.451
Kyivska,UA_32,2019,11,204359,204359,0,0,30000,30000,6.2114463,7.0353937,1269365,1437746,52,52,0,0,186.07848,174.20834,144,110,20,9,12,34,15,17,6,9,12,17,71,26,33,61,65,39,16,5,77,34,18,48,43,3,46,7,3,4,56,7,28131.504
Kyivska City,UA_30,2019,11,6093,6093,0,0,1976,1427,113.37929,113.69687,690820,692755,0,0,62,59,128.19287,125.72036,4155,1,39,24,42,27,42,22,32,39,43,26,67,14,24,65,63,80,33,32,81,50,45,53,72,29,57,33,26,14,60,43,834.25281
Luhanska,UA_09,2019,11,188862,188862,0,0,1530,481,1.6396523,1.2441677,309668,234976,0,0,0,0,9.6199846,7.8255272,139,60,29,6,10,20,13,20,11,5,6,6,8,26,15,36,8,82,25,6,87,41,13,26,54,4,13,7,0,34,27,18,26687.729
Lvivska,UA_46,2019,11,156711,156711,0,0,24576,28881,8.5886059,6.3951287,1345929,1002187,9,9,5,0,176.52394,181.38954,1682,14,30,19,20,20,39,15,12,17,21,14,44,20,27,86,62,70,38,13,85,50,38,58,75,6,31,8,6,2,57,13,21823.723
Mykolaivska,UA_48,2019,11,164364,164364,0,0,789,636,1.7929839,2.2644618,294702,372196,575,575,0,0,12.825623,11.23626,221,15,40,15,15,27,40,39,39,11,31,18,84,25,27,87,37,28,31,12,76,46,23,41,58,18,57,17,0,23,83,22,24015.756
Odeska,UA_51,2019,11,222402,222402,0,0,1538,1041,3.456682,4.030292,768773,896345,3678,3678,0,0,24.138109,20.408556,1151,44,45,19,26,21,28,51,20,19,27,39,40,23,31,71,49,60,37,7,96,55,39,44,69,26,45,13,15,4,62,7,33347.504
Poltavska,UA_53,2019,11,206329,206329,0,0,4806,9132,3.5942597,2.5332794,741600,522689,29,29,0,0,23.678953,40.76445,64,52,30,5,10,28,27,5,18,8,9,7,53,27,29,53,28,29,32,6,62,46,9,43,63,14,28,3,1,7,61,4,28722.865
Rivnenska,UA_56,2019,11,147679,147679,0,0,306,343,.87547994,1.3150414,129290,194204,366,366,0,0,7.6919303,7.487164,40,20,40,12,11,42,51,25,18,22,17,41,32,24,46,76,17,50,19,12,87,47,22,33,68,16,73,18,7,7,54,4,20053.172
Sevastopilska,UA_40,2019,11,369,369,40,37,1301,1317,315.30081,310.07318,116346,114417,0,0,282,281,185.34331,176.5519,100,1,16,0,18,21,19,51,18,9,4,5,2,23,20,20,12,2,18,3,20,31,12,15,25,35,31,0,0,0,29,14,57.44772
Sumska,UA_59,2019,11,176269,176269,0,0,1484,1661,.76737827,.99682873,135265,175710,0,0,0,0,10.770904,11.938819,25,38,22,5,6,8,11,10,6,4,9,0,7,31,21,59,17,13,10,3,21,41,20,33,61,28,34,1,3,9,28,1,23842.014
Ternopilska,UA_61,2019,11,98691,98691,0,0,790,357,5.6392174,2.0267603,556540,200023,0,0,5,0,10.483725,8.2581749,789,18,34,5,11,21,38,0,7,15,19,75,5,20,23,25,13,56,20,1,54,33,18,45,72,12,29,2,5,11,38,4,13833.407
Vinnytska,UA_05,2019,11,187220,187220,0,0,478,384,4.665741,4.3417425,873520,812861,0,0,5,5,11.226161,9.5525866,52,38,23,4,5,9,19,26,4,3,13,6,3,24,33,43,38,60,31,3,73,23,27,47,53,4,22,13,1,21,37,26,26490.973
Volynska,UA_07,2019,11,149183,149183,0,0,336,284,.63933557,1.2411668,95378,185161,34,34,0,0,7.1879573,7.0618935,37,14,29,5,7,15,27,4,19,1,12,5,3,22,43,87,3,35,12,2,57,51,13,23,47,2,32,4,2,0,33,10,20149.451
Zakarpatska,UA_21,2019,11,89247,89247,0,0,606,326,3.153641,2.8578215,281453,255052,21,21,0,0,12.032589,9.3581161,44,31,31,2,2,16,9,22,2,2,15,0,56,14,35,40,40,95,28,14,28,68,23,23,75,17,15,55,0,9,20,18,12758.455
Zaporizka,UA_23,2019,11,184441,184441,0,0,1188,3070,2.082639,2.4730077,384124,456124,1665,1665,0,0,15.293277,15.765221,202,48,31,12,12,25,24,23,6,10,16,13,36,24,27,72,48,32,22,4,87,23,22,46,72,6,31,17,4,6,65,9,27180.066
Zhytomyrska,UA_18,2019,11,218410,218410,0,0,6455,4815,1.3986768,1.9911313,305485,434883,0,0,0,0,26.003941,20.635376,30,23,16,2,2,12,17,16,5,3,5,32,48,26,39,22,10,4,4,21,45,48,13,18,16,1,17,10,0,7,28,4,29838.738
Cherkaska,UA_71,2019,12,148915,148915,0,0,30000,27418,6.6014438,5.0939126,983054,758560,113,113,0,0,208.18448,180.6761,86,57,21,18,9,26,22,47,12,4,14,56,34,36,32,51,47,6,28,11,83,39,25,34,74,8,30,2,5,4,36,5,20939.982
Chernihivska,UA_74,2019,12,237028,237028,0,0,875,855,.62293065,.52330106,147652,124037,33,33,0,0,5.2368279,5.2892828,127,45,25,4,9,16,25,8,9,3,15,9,19,37,28,43,27,15,23,13,51,39,13,43,85,30,45,3,4,1,38,0,31895.225
Chernivetska,UA_77,2019,12,56479,56479,0,0,551,559,6.1642914,3.7707112,348153,212966,4,4,0,0,19.627649,15.351027,32,11,24,1,8,17,12,2,9,4,5,2,6,27,29,73,11,7,31,1,78,34,14,36,26,11,44,6,4,0,19,4,8094.667
Dnipropetrovska,UA_12,2019,12,222664,222664,0,0,30000,16308,10.753652,8.3152552,2394451,1851508,118,118,0,0,181.64935,91.128738,604,96,34,20,12,28,18,25,19,10,18,19,42,33,20,75,35,43,43,6,76,39,25,40,88,23,29,18,4,25,56,25,31910.455
Donetska,UA_14,2019,12,183959,183959,0,0,3407,4558,6.5985303,5.1682005,1213859,950737,116,116,0,0,31.168966,33.660198,742,49,34,9,20,25,23,32,13,7,25,30,54,32,19,65,27,36,37,10,78,43,26,33,67,11,67,13,4,13,72,9,26499.604
Ivano-Frankivska,UA_26,2019,12,98043,98043,0,0,1358,1549,4.5331845,3.2360189,444447,317269,7,7,0,0,19.047129,17.505268,105,87,21,10,10,24,22,12,5,8,7,4,30,28,39,91,2,33,27,6,47,46,10,45,83,24,24,17,3,22,36,17,13933.037
Kharkivska,UA_63,2019,12,224731,224731,0,0,2836,9140,5.0423217,4.7711797,1133166,1072232,549,549,0,0,26.498238,58.478748,577,37,35,11,12,28,24,47,15,12,22,54,50,30,23,30,56,77,38,10,80,47,36,49,70,11,43,27,7,14,63,19,31434.879
Khersonska,UA_65,2019,12,174977,174977,0,0,2330,2847,1.247261,1.9642525,218242,343699,5544,5544,0,0,14.164431,15.239758,118,40,12,4,14,20,22,5,10,6,8,15,17,30,26,99,22,19,23,2,79,49,25,48,38,17,36,6,4,5,29,9,26656.969
Khmelnytska,UA_68,2019,12,147516,147516,0,0,738,452,2.7374725,2.0751648,403821,306120,7,7,0,0,12.22292,10.014468,98,19,4,21,2,2,7,34,32,25,1,12,16,35,10,9,4,1,25,10,87,9,24,7,77,13,12,17,9,1,22,14,20627.613
Kirovohradska,UA_35,2019,12,172159,172159,0,0,325,466,3.3191817,1.9249299,571427,331394,12,12,0,0,10.49526,7.730793,37,50,21,19,6,26,11,2,4,2,6,3,35,29,29,24,30,10,12,12,75,37,10,49,33,20,24,0,0,20,28,15,24577.918
Krym,UA_43,2019,12,168518,168518,0,0,9720,10301,4.9396858,5.5528193,832426,935750,351,351,0,0,56.69236,61.066502,337,14,29,18,14,49,28,30,7,9,15,16,38,53,31,59,18,41,30,0,62,33,7,54,55,20,30,11,4,3,48,3,25558.451
Kyivska,UA_32,2019,12,204384,204384,0,0,30000,30000,6.483531,6.9341874,1325130,1417237,27,27,0,0,211.96136,228.26375,132,110,20,6,8,32,16,24,7,6,12,20,66,32,32,65,45,27,26,2,76,27,23,52,50,4,47,7,6,2,50,1,28131.504
Kyivska City,UA_30,2019,12,6093,6093,0,0,2024,2047,111.39767,112.02232,678746,682552,0,0,54,48,133.41071,139.60223,4088,1,38,28,45,27,41,22,34,34,41,31,68,19,22,62,67,70,31,27,79,47,54,52,75,20,56,35,25,17,57,30,834.25281
Luhanska,UA_09,2019,12,188748,188748,0,0,635,4417,1.7784083,2.1596997,335671,407639,114,114,0,0,9.8600197,16.395151,163,60,32,6,9,22,14,23,11,6,10,5,5,30,17,36,6,85,37,2,92,38,19,32,44,12,10,9,8,24,27,28,26687.729
Lvivska,UA_46,2019,12,156720,156720,0,0,26378,28889,7.7556915,7.0574398,1215472,1106042,0,0,0,0,163.93326,188.43565,1546,14,27,23,17,25,43,28,17,13,21,17,42,29,27,88,59,50,41,20,67,49,39,48,82,7,25,14,6,4,43,17,21823.723
Mykolaivska,UA_48,2019,12,164392,164392,0,0,1591,1029,2.0606537,2.4820795,338755,408034,547,547,0,0,16.253471,14.26735,184,15,47,14,17,34,37,51,39,6,33,49,61,37,31,84,32,29,32,5,69,45,24,50,53,11,72,11,4,14,75,30,24015.756
Odeska,UA_51,2019,12,222676,222676,0,0,1478,1372,3.3274758,3.4525318,740949,768796,3404,3404,0,0,25.96427,24.563652,1023,44,38,13,24,24,34,62,12,12,30,28,33,31,29,73,49,64,45,9,86,49,53,46,62,22,45,19,8,13,57,21,33347.504
Poltavska,UA_53,2019,12,206293,206293,0,0,2627,12137,4.1976509,2.9643371,865946,611522,65,65,0,0,25.262518,47.641281,139,52,31,15,8,29,27,9,20,8,10,17,38,34,27,46,37,43,27,0,50,46,19,45,68,9,19,13,0,6,51,4,28722.865
Rivnenska,UA_56,2019,12,148045,148045,0,0,253,1449,.77985746,.96672636,115454,143119,0,0,0,0,7.2498422,9.0848589,62,20,41,7,16,45,41,23,19,27,20,39,30,32,49,91,15,65,30,8,84,60,31,33,97,35,74,0,5,0,57,7,20053.172
Sevastopilska,UA_40,2019,12,369,369,37,27,1386,1292,327.46613,310.91327,120835,114727,0,0,286,277,195.53908,192.8322,108,1,21,5,26,21,21,57,8,11,10,3,2,20,25,24,14,9,20,6,15,27,16,21,31,8,47,17,2,0,31,13,57.44772
Sumska,UA_59,2019,12,176269,176269,0,0,1142,1112,1.7179254,1.2149385,302817,214156,0,0,0,0,13.273282,10.367467,27,38,16,3,5,12,11,7,7,3,9,8,11,36,19,55,20,14,33,2,21,27,26,39,55,46,44,2,2,4,28,0,23842.014
Ternopilska,UA_61,2019,12,98690,98690,0,0,620,364,3.4197588,1.9485561,337496,192303,1,1,0,0,13.134456,8.7412081,946,18,24,1,8,28,26,3,5,5,18,71,12,29,23,25,15,14,17,0,44,43,16,53,67,6,32,1,2,0,33,4,13833.407
Vinnytska,UA_05,2019,12,187220,187220,0,0,812,644,1.8582951,1.8807179,347910,352108,0,0,0,0,10.881932,9.7604208,46,38,23,1,4,11,15,19,4,4,11,6,8,32,36,47,49,47,22,1,62,20,35,48,34,5,19,19,1,0,28,24,26490.973
Volynska,UA_07,2019,12,149212,149212,0,0,357,356,.74478596,.75898051,111131,113249,5,5,0,0,7.1665087,6.6944695,27,14,28,6,6,14,18,0,24,8,12,0,6,34,46,87,3,29,18,3,48,49,18,34,57,11,32,3,2,5,28,0,20149.451
Zakarpatska,UA_21,2019,12,89264,89264,0,0,559,547,4.1664052,3.1420617,371910,280473,4,4,0,0,14.680886,13.633802,43,31,22,2,4,15,6,30,3,1,22,2,36,19,35,46,40,73,16,13,21,68,31,23,100,31,11,20,5,0,17,49,12758.455
Zaporizka,UA_23,2019,12,184421,184421,0,0,1326,2095,3.1029818,3.30111,572255,608794,1685,1685,0,0,19.649803,19.155167,268,48,25,17,14,33,24,22,12,7,11,9,39,31,25,60,40,43,37,2,80,25,22,47,77,5,40,6,2,13,60,2,27180.066
Zhytomyrska,UA_18,2019,12,218409,218409,0,0,8981,8781,1.0629919,1.181183,232167,257981,1,1,0,0,32.049477,33.732594,17,23,17,1,2,20,13,31,6,2,5,31,40,36,27,20,11,4,11,21,44,43,9,13,22,2,13,9,2,0,26,4,29838.738
Cherkaska,UA_71,2020,1,147327,147327,0,0,23373,20494,3.9776213,5.8301873,586011,858944,1701,1701,0,0,148.48087,133.57687,68,57,21,15,8,28,14,33,12,2,10,18,38,29,36,54,52,8,55,13,78,40,23,36,86,8,34,6,3,8,36,11,20939.982
Chernihivska,UA_74,2020,1,236546,236546,0,0,718,626,.30216956,.84415716,71477,199682,515,515,0,0,4.3861408,4.4651299,95,45,36,8,8,38,16,12,17,5,11,12,30,30,42,58,24,11,41,12,48,27,12,30,79,14,54,0,1,3,33,3,31895.225
Chernivetska,UA_77,2020,1,56483,56483,0,0,1348,496,6.0859017,3.3854079,343750,191218,0,0,0,0,24.900839,14.947558,33,11,31,4,7,23,6,2,7,9,7,4,15,30,32,82,11,7,43,3,69,23,9,30,26,0,30,19,6,8,23,2,8094.667
